"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","PPI","TOT_MKT","IDX2015","M","2020-01",105.9,
"LTU","PPI","TOT_MKT","IDX2015","M","2020-02",104.5,
"SVN","PPI","TOT_MKT","IDX2015","M","2011-01",97.5,
"SVN","PPI","TOT_MKT","IDX2015","M","2011-02",98.49,
"SVN","PPI","TOT_MKT","IDX2015","M","2011-03",98.95,
"SVN","PPI","TOT_MKT","IDX2015","M","2011-04",99.31,
"SVN","PPI","TOT_MKT","IDX2015","M","2011-05",99.2,
"SVN","PPI","TOT_MKT","IDX2015","M","2011-06",99.7,
"SVN","PPI","TOT_MKT","IDX2015","M","2011-07",99.6,
"SVN","PPI","TOT_MKT","IDX2015","M","2011-08",99.87,
"SVN","PPI","TOT_MKT","IDX2015","M","2011-09",99.8,
"SVN","PPI","TOT_MKT","IDX2015","M","2011-10",99.69,
"SVN","PPI","TOT_MKT","IDX2015","M","2011-11",99.82,
"SVN","PPI","TOT_MKT","IDX2015","M","2011-12",99.92,
"SVN","PPI","TOT_MKT","IDX2015","M","2012-01",99.86,
"SVN","PPI","TOT_MKT","IDX2015","M","2012-02",99.34,
"SVN","PPI","TOT_MKT","IDX2015","M","2012-03",99.72,
"SVN","PPI","TOT_MKT","IDX2015","M","2012-04",100.1,
"SVN","PPI","TOT_MKT","IDX2015","M","2012-05",100.28,
"SVN","PPI","TOT_MKT","IDX2015","M","2012-06",100.38,
"SVN","PPI","TOT_MKT","IDX2015","M","2012-07",100.4,
"SVN","PPI","TOT_MKT","IDX2015","M","2012-08",100.31,
"SVN","PPI","TOT_MKT","IDX2015","M","2012-09",100.58,
"SVN","PPI","TOT_MKT","IDX2015","M","2012-10",100.53,
"SVN","PPI","TOT_MKT","IDX2015","M","2012-11",100.58,
"SVN","PPI","TOT_MKT","IDX2015","M","2012-12",100.36,
"SVN","PPI","TOT_MKT","IDX2015","M","2013-01",100.38,
"SVN","PPI","TOT_MKT","IDX2015","M","2013-02",100.56,
"SVN","PPI","TOT_MKT","IDX2015","M","2013-03",100.54,
"SVN","PPI","TOT_MKT","IDX2015","M","2013-04",100.64,
"SVN","PPI","TOT_MKT","IDX2015","M","2013-05",100.52,
"SVN","PPI","TOT_MKT","IDX2015","M","2013-06",100.32,
"SVN","PPI","TOT_MKT","IDX2015","M","2013-07",100.14,
"SVN","PPI","TOT_MKT","IDX2015","M","2013-08",100.34,
"SVN","PPI","TOT_MKT","IDX2015","M","2013-09",100.19,
"SVN","PPI","TOT_MKT","IDX2015","M","2013-10",100.04,
"SVN","PPI","TOT_MKT","IDX2015","M","2013-11",99.85,
"SVN","PPI","TOT_MKT","IDX2015","M","2013-12",99.89,
"SVN","PPI","TOT_MKT","IDX2015","M","2014-01",99.88,
"SVN","PPI","TOT_MKT","IDX2015","M","2014-02",99.76,
"SVN","PPI","TOT_MKT","IDX2015","M","2014-03",99.99,
"SVN","PPI","TOT_MKT","IDX2015","M","2014-04",99.64,
"SVN","PPI","TOT_MKT","IDX2015","M","2014-05",99.75,
"SVN","PPI","TOT_MKT","IDX2015","M","2014-06",99.78,
"SVN","PPI","TOT_MKT","IDX2015","M","2014-07",99.88,
"SVN","PPI","TOT_MKT","IDX2015","M","2014-08",100.06,
"SVN","PPI","TOT_MKT","IDX2015","M","2014-09",100.3,
"SVN","PPI","TOT_MKT","IDX2015","M","2014-10",100.42,
"SVN","PPI","TOT_MKT","IDX2015","M","2014-11",100.18,
"SVN","PPI","TOT_MKT","IDX2015","M","2014-12",100.06,
"SVN","PPI","TOT_MKT","IDX2015","M","2015-01",100.12,
"SVN","PPI","TOT_MKT","IDX2015","M","2015-02",100.12,
"SVN","PPI","TOT_MKT","IDX2015","M","2015-03",100.59,
"SVN","PPI","TOT_MKT","IDX2015","M","2015-04",100.83,
"SVN","PPI","TOT_MKT","IDX2015","M","2015-05",100.69,
"SVN","PPI","TOT_MKT","IDX2015","M","2015-06",100.49,
"SVN","PPI","TOT_MKT","IDX2015","M","2015-07",100.3,
"SVN","PPI","TOT_MKT","IDX2015","M","2015-08",99.93,
"SVN","PPI","TOT_MKT","IDX2015","M","2015-09",99.48,
"SVN","PPI","TOT_MKT","IDX2015","M","2015-10",99.51,
"SVN","PPI","TOT_MKT","IDX2015","M","2015-11",99.1,
"SVN","PPI","TOT_MKT","IDX2015","M","2015-12",98.84,
"SVN","PPI","TOT_MKT","IDX2015","M","2016-01",98.62,
"SVN","PPI","TOT_MKT","IDX2015","M","2016-02",98.53,
"SVN","PPI","TOT_MKT","IDX2015","M","2016-03",98.46,
"SVN","PPI","TOT_MKT","IDX2015","M","2016-04",98.36,
"SVN","PPI","TOT_MKT","IDX2015","M","2016-05",98.51,
"SVN","PPI","TOT_MKT","IDX2015","M","2016-06",98.6,
"SVN","PPI","TOT_MKT","IDX2015","M","2016-07",98.62,
"SVN","PPI","TOT_MKT","IDX2015","M","2016-08",98.63,
"SVN","PPI","TOT_MKT","IDX2015","M","2016-09",98.79,
"SVN","PPI","TOT_MKT","IDX2015","M","2016-10",99.06,
"SVN","PPI","TOT_MKT","IDX2015","M","2016-11",99.1,
"SVN","PPI","TOT_MKT","IDX2015","M","2016-12",99.51,
"SVN","PPI","TOT_MKT","IDX2015","M","2017-01",100.11,
"SVN","PPI","TOT_MKT","IDX2015","M","2017-02",100.57,
"SVN","PPI","TOT_MKT","IDX2015","M","2017-03",100.62,
"SVN","PPI","TOT_MKT","IDX2015","M","2017-04",100.87,
"SVN","PPI","TOT_MKT","IDX2015","M","2017-05",101.12,
"SVN","PPI","TOT_MKT","IDX2015","M","2017-06",101.03,
"SVN","PPI","TOT_MKT","IDX2015","M","2017-07",101.18,
"SVN","PPI","TOT_MKT","IDX2015","M","2017-08",101.22,
"SVN","PPI","TOT_MKT","IDX2015","M","2017-09",101.34,
"SVN","PPI","TOT_MKT","IDX2015","M","2017-10",101.6,
"SVN","PPI","TOT_MKT","IDX2015","M","2017-11",101.85,
"SVN","PPI","TOT_MKT","IDX2015","M","2017-12",102.03,
"SVN","PPI","TOT_MKT","IDX2015","M","2018-01",102.61,
"SVN","PPI","TOT_MKT","IDX2015","M","2018-02",102.67,
"SVN","PPI","TOT_MKT","IDX2015","M","2018-03",102.77,
"SVN","PPI","TOT_MKT","IDX2015","M","2018-04",102.75,
"SVN","PPI","TOT_MKT","IDX2015","M","2018-05",102.98,
"SVN","PPI","TOT_MKT","IDX2015","M","2018-06",103.32,
"SVN","PPI","TOT_MKT","IDX2015","M","2018-07",103.54,
"SVN","PPI","TOT_MKT","IDX2015","M","2018-08",103.7,
"SVN","PPI","TOT_MKT","IDX2015","M","2018-09",103.52,
"SVN","PPI","TOT_MKT","IDX2015","M","2018-10",103.37,
"SVN","PPI","TOT_MKT","IDX2015","M","2018-11",103.24,
"SVN","PPI","TOT_MKT","IDX2015","M","2018-12",103.27,
"SVN","PPI","TOT_MKT","IDX2015","M","2019-01",103.58,
"SVN","PPI","TOT_MKT","IDX2015","M","2019-02",103.49,
"SVN","PPI","TOT_MKT","IDX2015","M","2019-03",103.46,
"SVN","PPI","TOT_MKT","IDX2015","M","2019-04",103.28,
"SVN","PPI","TOT_MKT","IDX2015","M","2019-05",103.31,
"SVN","PPI","TOT_MKT","IDX2015","M","2019-06",103.19,
"SVN","PPI","TOT_MKT","IDX2015","M","2019-07",103.09,
"SVN","PPI","TOT_MKT","IDX2015","M","2019-08",103.22,
"SVN","PPI","TOT_MKT","IDX2015","M","2019-09",103.23,
"SVN","PPI","TOT_MKT","IDX2015","M","2019-10",102.9,
"SVN","PPI","TOT_MKT","IDX2015","M","2019-11",103.05,
"SVN","PPI","TOT_MKT","IDX2015","M","2019-12",103.24,
"SVN","PPI","TOT_MKT","IDX2015","M","2020-01",103.22,
"EU28","PPI","TOT_MKT","IDX2015","M","2011-01",98.9,
"EU28","PPI","TOT_MKT","IDX2015","M","2011-02",99.6,
"EU28","PPI","TOT_MKT","IDX2015","M","2011-03",100.4,
"EU28","PPI","TOT_MKT","IDX2015","M","2011-04",101,
"EU28","PPI","TOT_MKT","IDX2015","M","2011-05",100.9,
"EU28","PPI","TOT_MKT","IDX2015","M","2011-06",100.9,
"EU28","PPI","TOT_MKT","IDX2015","M","2011-07",101.2,
"EU28","PPI","TOT_MKT","IDX2015","M","2011-08",101,
"EU28","PPI","TOT_MKT","IDX2015","M","2011-09",101.4,
"EU28","PPI","TOT_MKT","IDX2015","M","2011-10",101.3,
"EU28","PPI","TOT_MKT","IDX2015","M","2011-11",101.5,
"EU28","PPI","TOT_MKT","IDX2015","M","2011-12",101.5,
"EU28","PPI","TOT_MKT","IDX2015","M","2012-01",102.4,
"EU28","PPI","TOT_MKT","IDX2015","M","2012-02",102.8,
"EU28","PPI","TOT_MKT","IDX2015","M","2012-03",103.3,
"EU28","PPI","TOT_MKT","IDX2015","M","2012-04",103.4,
"EU28","PPI","TOT_MKT","IDX2015","M","2012-05",103.2,
"EU28","PPI","TOT_MKT","IDX2015","M","2012-06",102.6,
"EU28","PPI","TOT_MKT","IDX2015","M","2012-07",102.7,
"EU28","PPI","TOT_MKT","IDX2015","M","2012-08",103.4,
"EU28","PPI","TOT_MKT","IDX2015","M","2012-09",103.6,
"EU28","PPI","TOT_MKT","IDX2015","M","2012-10",103.4,
"EU28","PPI","TOT_MKT","IDX2015","M","2012-11",103.2,
"EU28","PPI","TOT_MKT","IDX2015","M","2012-12",102.9,
"EU28","PPI","TOT_MKT","IDX2015","M","2013-01",103.2,
"EU28","PPI","TOT_MKT","IDX2015","M","2013-02",103.5,
"EU28","PPI","TOT_MKT","IDX2015","M","2013-03",103.5,
"EU28","PPI","TOT_MKT","IDX2015","M","2013-04",103.2,
"EU28","PPI","TOT_MKT","IDX2015","M","2013-05",102.9,
"EU28","PPI","TOT_MKT","IDX2015","M","2013-06",103,
"EU28","PPI","TOT_MKT","IDX2015","M","2013-07",103.2,
"EU28","PPI","TOT_MKT","IDX2015","M","2013-08",103.2,
"EU28","PPI","TOT_MKT","IDX2015","M","2013-09",103.1,
"EU28","PPI","TOT_MKT","IDX2015","M","2013-10",102.7,
"EU28","PPI","TOT_MKT","IDX2015","M","2013-11",102.5,
"EU28","PPI","TOT_MKT","IDX2015","M","2013-12",102.6,
"EU28","PPI","TOT_MKT","IDX2015","M","2014-01",101.9,
"EU28","PPI","TOT_MKT","IDX2015","M","2014-02",101.9,
"EU28","PPI","TOT_MKT","IDX2015","M","2014-03",101.8,
"EU28","PPI","TOT_MKT","IDX2015","M","2014-04",101.8,
"EU28","PPI","TOT_MKT","IDX2015","M","2014-05",101.8,
"EU28","PPI","TOT_MKT","IDX2015","M","2014-06",102,
"EU28","PPI","TOT_MKT","IDX2015","M","2014-07",101.9,
"EU28","PPI","TOT_MKT","IDX2015","M","2014-08",101.9,
"EU28","PPI","TOT_MKT","IDX2015","M","2014-09",101.9,
"EU28","PPI","TOT_MKT","IDX2015","M","2014-10",101.5,
"EU28","PPI","TOT_MKT","IDX2015","M","2014-11",101.1,
"EU28","PPI","TOT_MKT","IDX2015","M","2014-12",100.1,
"EU28","PPI","TOT_MKT","IDX2015","M","2015-01",99.5,
"EU28","PPI","TOT_MKT","IDX2015","M","2015-02",100.1,
"EU28","PPI","TOT_MKT","IDX2015","M","2015-03",100.7,
"EU28","PPI","TOT_MKT","IDX2015","M","2015-04",101,
"EU28","PPI","TOT_MKT","IDX2015","M","2015-05",101,
"EU28","PPI","TOT_MKT","IDX2015","M","2015-06",100.9,
"EU28","PPI","TOT_MKT","IDX2015","M","2015-07",100.6,
"EU28","PPI","TOT_MKT","IDX2015","M","2015-08",99.8,
"EU28","PPI","TOT_MKT","IDX2015","M","2015-09",99.4,
"EU28","PPI","TOT_MKT","IDX2015","M","2015-10",99.1,
"EU28","PPI","TOT_MKT","IDX2015","M","2015-11",99.2,
"EU28","PPI","TOT_MKT","IDX2015","M","2015-12",98.6,
"EU28","PPI","TOT_MKT","IDX2015","M","2016-01",98,
"EU28","PPI","TOT_MKT","IDX2015","M","2016-02",97.7,
"EU28","PPI","TOT_MKT","IDX2015","M","2016-03",98,
"EU28","PPI","TOT_MKT","IDX2015","M","2016-04",98.1,
"EU28","PPI","TOT_MKT","IDX2015","M","2016-05",98.6,
"EU28","PPI","TOT_MKT","IDX2015","M","2016-06",99.1,
"EU28","PPI","TOT_MKT","IDX2015","M","2016-07",99.3,
"EU28","PPI","TOT_MKT","IDX2015","M","2016-08",99.2,
"EU28","PPI","TOT_MKT","IDX2015","M","2016-09",99.3,
"EU28","PPI","TOT_MKT","IDX2015","M","2016-10",100.1,
"EU28","PPI","TOT_MKT","IDX2015","M","2016-11",100.3,
"EU28","PPI","TOT_MKT","IDX2015","M","2016-12",101,
"EU28","PPI","TOT_MKT","IDX2015","M","2017-01",101.6,
"EU28","PPI","TOT_MKT","IDX2015","M","2017-02",101.9,
"EU28","PPI","TOT_MKT","IDX2015","M","2017-03",102,
"EU28","PPI","TOT_MKT","IDX2015","M","2017-04",102.2,
"EU28","PPI","TOT_MKT","IDX2015","M","2017-05",101.9,
"EU28","PPI","TOT_MKT","IDX2015","M","2017-06",101.5,
"EU28","PPI","TOT_MKT","IDX2015","M","2017-07",101.5,
"EU28","PPI","TOT_MKT","IDX2015","M","2017-08",101.6,
"EU28","PPI","TOT_MKT","IDX2015","M","2017-09",102,
"EU28","PPI","TOT_MKT","IDX2015","M","2017-10",102,
"EU28","PPI","TOT_MKT","IDX2015","M","2017-11",102.5,
"EU28","PPI","TOT_MKT","IDX2015","M","2017-12",102.8,
"EU28","PPI","TOT_MKT","IDX2015","M","2018-01",103.1,
"EU28","PPI","TOT_MKT","IDX2015","M","2018-02",102.9,
"EU28","PPI","TOT_MKT","IDX2015","M","2018-03",103,
"EU28","PPI","TOT_MKT","IDX2015","M","2018-04",103.5,
"EU28","PPI","TOT_MKT","IDX2015","M","2018-05",104.3,
"EU28","PPI","TOT_MKT","IDX2015","M","2018-06",104.7,
"EU28","PPI","TOT_MKT","IDX2015","M","2018-07",104.7,
"EU28","PPI","TOT_MKT","IDX2015","M","2018-08",104.9,
"EU28","PPI","TOT_MKT","IDX2015","M","2018-09",105,
"EU28","PPI","TOT_MKT","IDX2015","M","2018-10",105.2,
"EU28","PPI","TOT_MKT","IDX2015","M","2018-11",104.8,
"EU28","PPI","TOT_MKT","IDX2015","M","2018-12",104.1,
"EU28","PPI","TOT_MKT","IDX2015","M","2019-01",104.1,
"EU28","PPI","TOT_MKT","IDX2015","M","2019-02",104.4,
"EU28","PPI","TOT_MKT","IDX2015","M","2019-03",104.7,
"EU28","PPI","TOT_MKT","IDX2015","M","2019-04",105.2,
"EU28","PPI","TOT_MKT","IDX2015","M","2019-05",105.4,
"EU28","PPI","TOT_MKT","IDX2015","M","2019-06",105,
"EU28","PPI","TOT_MKT","IDX2015","M","2019-07",105.1,
"EU28","PPI","TOT_MKT","IDX2015","M","2019-08",105,
"EU28","PPI","TOT_MKT","IDX2015","M","2019-09",105.2,
"EU28","PPI","TOT_MKT","IDX2015","M","2019-10",104.8,
"EU28","PPI","TOT_MKT","IDX2015","M","2019-11",104.8,
"EU28","PPI","TOT_MKT","IDX2015","M","2019-12",104.9,
"EU28","PPI","TOT_MKT","IDX2015","M","2020-01",105.1,
"EA19","PPI","TOT_MKT","IDX2015","M","2011-01",99.1,
"EA19","PPI","TOT_MKT","IDX2015","M","2011-02",99.7,
"EA19","PPI","TOT_MKT","IDX2015","M","2011-03",100.5,
"EA19","PPI","TOT_MKT","IDX2015","M","2011-04",101,
"EA19","PPI","TOT_MKT","IDX2015","M","2011-05",101,
"EA19","PPI","TOT_MKT","IDX2015","M","2011-06",100.9,
"EA19","PPI","TOT_MKT","IDX2015","M","2011-07",101.2,
"EA19","PPI","TOT_MKT","IDX2015","M","2011-08",101,
"EA19","PPI","TOT_MKT","IDX2015","M","2011-09",101.2,
"EA19","PPI","TOT_MKT","IDX2015","M","2011-10",101.1,
"EA19","PPI","TOT_MKT","IDX2015","M","2011-11",101.2,
"EA19","PPI","TOT_MKT","IDX2015","M","2011-12",101.2,
"EA19","PPI","TOT_MKT","IDX2015","M","2012-01",101.8,
"EA19","PPI","TOT_MKT","IDX2015","M","2012-02",102.2,
"EA19","PPI","TOT_MKT","IDX2015","M","2012-03",102.7,
"EA19","PPI","TOT_MKT","IDX2015","M","2012-04",102.8,
"EA19","PPI","TOT_MKT","IDX2015","M","2012-05",102.5,
"EA19","PPI","TOT_MKT","IDX2015","M","2012-06",102,
"EA19","PPI","TOT_MKT","IDX2015","M","2012-07",102.3,
"EA19","PPI","TOT_MKT","IDX2015","M","2012-08",103,
"EA19","PPI","TOT_MKT","IDX2015","M","2012-09",103.1,
"EA19","PPI","TOT_MKT","IDX2015","M","2012-10",102.9,
"EA19","PPI","TOT_MKT","IDX2015","M","2012-11",102.7,
"EA19","PPI","TOT_MKT","IDX2015","M","2012-12",102.4,
"EA19","PPI","TOT_MKT","IDX2015","M","2013-01",102.5,
"EA19","PPI","TOT_MKT","IDX2015","M","2013-02",102.8,
"EA19","PPI","TOT_MKT","IDX2015","M","2013-03",102.7,
"EA19","PPI","TOT_MKT","IDX2015","M","2013-04",102.2,
"EA19","PPI","TOT_MKT","IDX2015","M","2013-05",102.1,
"EA19","PPI","TOT_MKT","IDX2015","M","2013-06",101.9,
"EA19","PPI","TOT_MKT","IDX2015","M","2013-07",102.1,
"EA19","PPI","TOT_MKT","IDX2015","M","2013-08",102.2,
"EA19","PPI","TOT_MKT","IDX2015","M","2013-09",102.1,
"EA19","PPI","TOT_MKT","IDX2015","M","2013-10",101.8,
"EA19","PPI","TOT_MKT","IDX2015","M","2013-11",101.6,
"EA19","PPI","TOT_MKT","IDX2015","M","2013-12",101.6,
"EA19","PPI","TOT_MKT","IDX2015","M","2014-01",101.5,
"EA19","PPI","TOT_MKT","IDX2015","M","2014-02",101.5,
"EA19","PPI","TOT_MKT","IDX2015","M","2014-03",101.3,
"EA19","PPI","TOT_MKT","IDX2015","M","2014-04",101.4,
"EA19","PPI","TOT_MKT","IDX2015","M","2014-05",101.5,
"EA19","PPI","TOT_MKT","IDX2015","M","2014-06",101.7,
"EA19","PPI","TOT_MKT","IDX2015","M","2014-07",101.7,
"EA19","PPI","TOT_MKT","IDX2015","M","2014-08",101.6,
"EA19","PPI","TOT_MKT","IDX2015","M","2014-09",101.5,
"EA19","PPI","TOT_MKT","IDX2015","M","2014-10",101.2,
"EA19","PPI","TOT_MKT","IDX2015","M","2014-11",100.8,
"EA19","PPI","TOT_MKT","IDX2015","M","2014-12",99.7,
"EA19","PPI","TOT_MKT","IDX2015","M","2015-01",99.2,
"EA19","PPI","TOT_MKT","IDX2015","M","2015-02",100,
"EA19","PPI","TOT_MKT","IDX2015","M","2015-03",100.6,
"EA19","PPI","TOT_MKT","IDX2015","M","2015-04",101,
"EA19","PPI","TOT_MKT","IDX2015","M","2015-05",101.1,
"EA19","PPI","TOT_MKT","IDX2015","M","2015-06",101,
"EA19","PPI","TOT_MKT","IDX2015","M","2015-07",100.8,
"EA19","PPI","TOT_MKT","IDX2015","M","2015-08",99.9,
"EA19","PPI","TOT_MKT","IDX2015","M","2015-09",99.5,
"EA19","PPI","TOT_MKT","IDX2015","M","2015-10",99.1,
"EA19","PPI","TOT_MKT","IDX2015","M","2015-11",99.3,
"EA19","PPI","TOT_MKT","IDX2015","M","2015-12",98.6,
"EA19","PPI","TOT_MKT","IDX2015","M","2016-01",97.9,
"EA19","PPI","TOT_MKT","IDX2015","M","2016-02",97.5,
"EA19","PPI","TOT_MKT","IDX2015","M","2016-03",97.8,
"EA19","PPI","TOT_MKT","IDX2015","M","2016-04",97.9,
"EA19","PPI","TOT_MKT","IDX2015","M","2016-05",98.5,
"EA19","PPI","TOT_MKT","IDX2015","M","2016-06",98.8,
"EA19","PPI","TOT_MKT","IDX2015","M","2016-07",98.8,
"EA19","PPI","TOT_MKT","IDX2015","M","2016-08",98.7,
"EA19","PPI","TOT_MKT","IDX2015","M","2016-09",98.8,
"EA19","PPI","TOT_MKT","IDX2015","M","2016-10",99.4,
"EA19","PPI","TOT_MKT","IDX2015","M","2016-11",99.6,
"EA19","PPI","TOT_MKT","IDX2015","M","2016-12",100.4,
"EA19","PPI","TOT_MKT","IDX2015","M","2017-01",101,
"EA19","PPI","TOT_MKT","IDX2015","M","2017-02",101.3,
"EA19","PPI","TOT_MKT","IDX2015","M","2017-03",101.4,
"EA19","PPI","TOT_MKT","IDX2015","M","2017-04",101.7,
"EA19","PPI","TOT_MKT","IDX2015","M","2017-05",101.3,
"EA19","PPI","TOT_MKT","IDX2015","M","2017-06",100.9,
"EA19","PPI","TOT_MKT","IDX2015","M","2017-07",100.8,
"EA19","PPI","TOT_MKT","IDX2015","M","2017-08",100.9,
"EA19","PPI","TOT_MKT","IDX2015","M","2017-09",101.2,
"EA19","PPI","TOT_MKT","IDX2015","M","2017-10",101.2,
"EA19","PPI","TOT_MKT","IDX2015","M","2017-11",101.8,
"EA19","PPI","TOT_MKT","IDX2015","M","2017-12",102.1,
"EA19","PPI","TOT_MKT","IDX2015","M","2018-01",102.4,
"EA19","PPI","TOT_MKT","IDX2015","M","2018-02",102.2,
"EA19","PPI","TOT_MKT","IDX2015","M","2018-03",102.3,
"EA19","PPI","TOT_MKT","IDX2015","M","2018-04",102.7,
"EA19","PPI","TOT_MKT","IDX2015","M","2018-05",103.4,
"EA19","PPI","TOT_MKT","IDX2015","M","2018-06",103.7,
"EA19","PPI","TOT_MKT","IDX2015","M","2018-07",103.7,
"EA19","PPI","TOT_MKT","IDX2015","M","2018-08",103.8,
"EA19","PPI","TOT_MKT","IDX2015","M","2018-09",103.8,
"EA19","PPI","TOT_MKT","IDX2015","M","2018-10",103.9,
"EA19","PPI","TOT_MKT","IDX2015","M","2018-11",103.6,
"EA19","PPI","TOT_MKT","IDX2015","M","2018-12",102.8,
"EA19","PPI","TOT_MKT","IDX2015","M","2019-01",103,
"EA19","PPI","TOT_MKT","IDX2015","M","2019-02",103.2,
"EA19","PPI","TOT_MKT","IDX2015","M","2019-03",103.6,
"EA19","PPI","TOT_MKT","IDX2015","M","2019-04",104,
"EA19","PPI","TOT_MKT","IDX2015","M","2019-05",104.1,
"EA19","PPI","TOT_MKT","IDX2015","M","2019-06",103.6,
"EA19","PPI","TOT_MKT","IDX2015","M","2019-07",103.7,
"EA19","PPI","TOT_MKT","IDX2015","M","2019-08",103.4,
"EA19","PPI","TOT_MKT","IDX2015","M","2019-09",103.7,
"EA19","PPI","TOT_MKT","IDX2015","M","2019-10",103.3,
"EA19","PPI","TOT_MKT","IDX2015","M","2019-11",103.4,
"EA19","PPI","TOT_MKT","IDX2015","M","2019-12",103.6,
"EA19","PPI","TOT_MKT","IDX2015","M","2020-01",103.8,
"CRI","PPI","TOT_MKT","IDX2015","M","2011-01",87.61537,
"CRI","PPI","TOT_MKT","IDX2015","M","2011-02",88.4153,
"CRI","PPI","TOT_MKT","IDX2015","M","2011-03",89.61233,
"CRI","PPI","TOT_MKT","IDX2015","M","2011-04",91.24866,
"CRI","PPI","TOT_MKT","IDX2015","M","2011-05",92.11844,
"CRI","PPI","TOT_MKT","IDX2015","M","2011-06",93.0615,
"CRI","PPI","TOT_MKT","IDX2015","M","2011-07",93.85724,
"CRI","PPI","TOT_MKT","IDX2015","M","2011-08",93.72122,
"CRI","PPI","TOT_MKT","IDX2015","M","2011-09",94.12827,
"CRI","PPI","TOT_MKT","IDX2015","M","2011-10",94.11109,
"CRI","PPI","TOT_MKT","IDX2015","M","2011-11",93.88145,
"CRI","PPI","TOT_MKT","IDX2015","M","2011-12",93.69715,
"CRI","PPI","TOT_MKT","IDX2015","M","2012-01",93.83489,
"CRI","PPI","TOT_MKT","IDX2015","M","2012-02",94.21527,
"CRI","PPI","TOT_MKT","IDX2015","M","2012-03",94.29319,
"CRI","PPI","TOT_MKT","IDX2015","M","2012-04",93.83974,
"CRI","PPI","TOT_MKT","IDX2015","M","2012-05",93.60496,
"CRI","PPI","TOT_MKT","IDX2015","M","2012-06",93.56177,
"CRI","PPI","TOT_MKT","IDX2015","M","2012-07",93.52699,
"CRI","PPI","TOT_MKT","IDX2015","M","2012-08",93.79446,
"CRI","PPI","TOT_MKT","IDX2015","M","2012-09",93.70123,
"CRI","PPI","TOT_MKT","IDX2015","M","2012-10",93.75574,
"CRI","PPI","TOT_MKT","IDX2015","M","2012-11",94.16846,
"CRI","PPI","TOT_MKT","IDX2015","M","2012-12",94.28778,
"CRI","PPI","TOT_MKT","IDX2015","M","2013-01",93.99598,
"CRI","PPI","TOT_MKT","IDX2015","M","2013-02",94.38996,
"CRI","PPI","TOT_MKT","IDX2015","M","2013-03",94.09795,
"CRI","PPI","TOT_MKT","IDX2015","M","2013-04",94.17924,
"CRI","PPI","TOT_MKT","IDX2015","M","2013-05",94.07651,
"CRI","PPI","TOT_MKT","IDX2015","M","2013-06",93.65139,
"CRI","PPI","TOT_MKT","IDX2015","M","2013-07",93.83189,
"CRI","PPI","TOT_MKT","IDX2015","M","2013-08",93.6937,
"CRI","PPI","TOT_MKT","IDX2015","M","2013-09",93.8531,
"CRI","PPI","TOT_MKT","IDX2015","M","2013-10",93.70969,
"CRI","PPI","TOT_MKT","IDX2015","M","2013-11",93.70998,
"CRI","PPI","TOT_MKT","IDX2015","M","2013-12",93.88367,
"CRI","PPI","TOT_MKT","IDX2015","M","2014-01",94.52216,
"CRI","PPI","TOT_MKT","IDX2015","M","2014-02",96.79026,
"CRI","PPI","TOT_MKT","IDX2015","M","2014-03",99.37765,
"CRI","PPI","TOT_MKT","IDX2015","M","2014-04",99.73273,
"CRI","PPI","TOT_MKT","IDX2015","M","2014-05",100.7191,
"CRI","PPI","TOT_MKT","IDX2015","M","2014-06",100.8551,
"CRI","PPI","TOT_MKT","IDX2015","M","2014-07",99.93373,
"CRI","PPI","TOT_MKT","IDX2015","M","2014-08",100.3017,
"CRI","PPI","TOT_MKT","IDX2015","M","2014-09",100.3524,
"CRI","PPI","TOT_MKT","IDX2015","M","2014-10",100.3342,
"CRI","PPI","TOT_MKT","IDX2015","M","2014-11",100.1952,
"CRI","PPI","TOT_MKT","IDX2015","M","2014-12",100.0956,
"CRI","PPI","TOT_MKT","IDX2015","M","2015-01",100.7786,
"CRI","PPI","TOT_MKT","IDX2015","M","2015-02",100.8343,
"CRI","PPI","TOT_MKT","IDX2015","M","2015-03",100.6103,
"CRI","PPI","TOT_MKT","IDX2015","M","2015-04",100.5605,
"CRI","PPI","TOT_MKT","IDX2015","M","2015-05",100.6487,
"CRI","PPI","TOT_MKT","IDX2015","M","2015-06",100.6131,
"CRI","PPI","TOT_MKT","IDX2015","M","2015-07",100.4531,
"CRI","PPI","TOT_MKT","IDX2015","M","2015-08",99.96757,
"CRI","PPI","TOT_MKT","IDX2015","M","2015-09",99.41863,
"CRI","PPI","TOT_MKT","IDX2015","M","2015-10",99.06184,
"CRI","PPI","TOT_MKT","IDX2015","M","2015-11",98.40144,
"CRI","PPI","TOT_MKT","IDX2015","M","2015-12",98.652,
"CRI","PPI","TOT_MKT","IDX2015","M","2016-01",99.23799,
"CRI","PPI","TOT_MKT","IDX2015","M","2016-02",98.65049,
"CRI","PPI","TOT_MKT","IDX2015","M","2016-03",98.72891,
"CRI","PPI","TOT_MKT","IDX2015","M","2016-04",98.56474,
"CRI","PPI","TOT_MKT","IDX2015","M","2016-05",98.62069,
"CRI","PPI","TOT_MKT","IDX2015","M","2016-06",99.11462,
"CRI","PPI","TOT_MKT","IDX2015","M","2016-07",99.50767,
"CRI","PPI","TOT_MKT","IDX2015","M","2016-08",99.7299,
"CRI","PPI","TOT_MKT","IDX2015","M","2016-09",99.80759,
