,Country_Region,Date,ConfirmedCases
7705,Eswatini,2020-03-17,1.0
1338,Eswatini,2020-02-17,0.0
1337,Eswatini,2020-02-18,0.0
9044,Eswatini,2020-03-26,6.0
1328,Eswatini,2020-02-27,0.0
8751,Eswatini,2020-03-24,4.0
1326,Eswatini,2020-02-29,0.0
1327,Eswatini,2020-02-28,0.0
1325,Eswatini,2020-03-01,0.0
1329,Eswatini,2020-02-26,0.0
1330,Eswatini,2020-02-09,0.0
1324,Eswatini,2020-03-02,0.0
1331,Eswatini,2020-02-25,0.0
1323,Eswatini,2020-03-03,0.0
1321,Eswatini,2020-03-05,0.0
1332,Eswatini,2020-02-23,0.0
1333,Eswatini,2020-02-22,0.0
1320,Eswatini,2020-03-06,0.0
1334,Eswatini,2020-02-21,0.0
1335,Eswatini,2020-02-20,0.0
7642,Eswatini,2020-03-21,1.0
1336,Eswatini,2020-02-19,0.0
1322,Eswatini,2020-03-04,0.0
8902,Ethiopia,2020-03-16,5.0
10105,Ethiopia,2020-03-29,21.0
9886,Ethiopia,2020-03-27,16.0
9675,Ethiopia,2020-03-25,12.0
9887,Ethiopia,2020-03-28,16.0
8895,Ethiopia,2020-03-17,5.0
9676,Ethiopia,2020-03-24,12.0
9581,Ethiopia,2020-03-23,11.0
9597,Ethiopia,2020-03-22,11.0
10333,Ethiopia,2020-04-01,29.0
10330,Ethiopia,2020-04-02,29.0
9672,Ethiopia,2020-03-26,12.0
10160,Ethiopia,2020-03-30,23.0
10254,Ethiopia,2020-03-31,26.0
7620,Ethiopia,2020-03-13,1.0
1511,Ethiopia,2020-03-11,0.0
1493,Ethiopia,2020-01-24,0.0
7622,Ethiopia,2020-03-15,1.0
1515,Ethiopia,2020-03-07,0.0
1514,Ethiopia,2020-03-08,0.0
1513,Ethiopia,2020-03-09,0.0
1485,Ethiopia,2020-02-01,0.0
1510,Ethiopia,2020-03-12,0.0
1508,Ethiopia,2020-02-13,0.0
1507,Ethiopia,2020-02-12,0.0
1506,Ethiopia,2020-02-11,0.0
1505,Ethiopia,2020-01-26,0.0
1495,Ethiopia,2020-01-22,0.0
1494,Ethiopia,2020-01-23,0.0
1492,Ethiopia,2020-01-25,0.0
1516,Ethiopia,2020-03-06,0.0
1491,Ethiopia,2020-01-27,0.0
9124,Ethiopia,2020-03-18,6.0
9122,Ethiopia,2020-03-19,6.0
1489,Ethiopia,2020-01-28,0.0
1488,Ethiopia,2020-01-29,0.0
1487,Ethiopia,2020-01-30,0.0
1477,Ethiopia,2020-02-09,0.0
1478,Ethiopia,2020-02-08,0.0
1479,Ethiopia,2020-02-07,0.0
1480,Ethiopia,2020-02-06,0.0
1481,Ethiopia,2020-02-05,0.0
1482,Ethiopia,2020-02-04,0.0
1483,Ethiopia,2020-02-03,0.0
1484,Ethiopia,2020-02-02,0.0
1490,Ethiopia,2020-02-10,0.0
1517,Ethiopia,2020-03-05,0.0
1512,Ethiopia,2020-03-10,0.0
1519,Ethiopia,2020-03-03,0.0
9417,Ethiopia,2020-03-20,9.0
9415,Ethiopia,2020-03-21,9.0
10447,Ethiopia,2020-04-03,35.0
10503,Ethiopia,2020-04-04,38.0
1537,Ethiopia,2020-02-14,0.0
1536,Ethiopia,2020-02-15,0.0
1535,Ethiopia,2020-02-16,0.0
1534,Ethiopia,2020-02-17,0.0
1533,Ethiopia,2020-02-18,0.0
1518,Ethiopia,2020-03-04,0.0
1532,Ethiopia,2020-02-19,0.0
1531,Ethiopia,2020-02-20,0.0
1530,Ethiopia,2020-02-21,0.0
1529,Ethiopia,2020-02-22,0.0
1486,Ethiopia,2020-01-31,0.0
1527,Ethiopia,2020-02-24,0.0
7621,Ethiopia,2020-03-14,1.0
1520,Ethiopia,2020-03-02,0.0
1526,Ethiopia,2020-02-25,0.0
1525,Ethiopia,2020-02-26,0.0
1524,Ethiopia,2020-02-27,0.0
1523,Ethiopia,2020-02-28,0.0
1521,Ethiopia,2020-03-01,0.0
1528,Ethiopia,2020-02-23,0.0
1522,Ethiopia,2020-02-29,0.0
1465,Fiji,2020-02-19,0.0
7701,Fiji,2020-03-21,1.0
7700,Fiji,2020-03-20,1.0
7699,Fiji,2020-03-19,1.0
1119,Fiji,2020-03-15,0.0
8787,Fiji,2020-03-24,4.0
1116,Fiji,2020-03-18,0.0
1118,Fiji,2020-03-16,0.0
1117,Fiji,2020-03-17,0.0
1281,Fiji,2020-03-14,0.0
9668,Fiji,2020-04-04,12.0
8536,Fiji,2020-03-23,3.0
1284,Fiji,2020-03-11,0.0
9165,Fiji,2020-04-02,7.0
9151,Fiji,2020-04-03,7.0
1538,Fiji,2020-03-12,0.0
1283,Fiji,2020-03-13,0.0
1464,Fiji,2020-02-20,0.0
1473,Fiji,2020-02-25,0.0
1429,Fiji,2020-01-22,0.0
1441,Fiji,2020-01-24,0.0
8283,Fiji,2020-03-22,2.0
1443,Fiji,2020-02-09,0.0
1444,Fiji,2020-02-11,0.0
1445,Fiji,2020-03-10,0.0
1446,Fiji,2020-03-09,0.0
1447,Fiji,2020-03-08,0.0
1448,Fiji,2020-03-07,0.0
1449,Fiji,2020-03-06,0.0
1450,Fiji,2020-03-05,0.0
1451,Fiji,2020-03-04,0.0
1452,Fiji,2020-03-03,0.0
1427,Fiji,2020-01-25,0.0
1453,Fiji,2020-03-02,0.0
1469,Fiji,2020-02-15,0.0
1455,Fiji,2020-02-29,0.0
1456,Fiji,2020-02-28,0.0
1468,Fiji,2020-02-16,0.0
1467,Fiji,2020-02-17,0.0
1466,Fiji,2020-02-18,0.0
1457,Fiji,2020-02-27,0.0
1458,Fiji,2020-02-10,0.0
1459,Fiji,2020-02-26,0.0
1460,Fiji,2020-02-24,0.0
1461,Fiji,2020-02-23,0.0
1462,Fiji,2020-02-22,0.0
1463,Fiji,2020-02-21,0.0
1454,Fiji,2020-03-01,0.0
1426,Fiji,2020-02-08,0.0
1470,Fiji,2020-02-14,0.0
1428,Fiji,2020-01-23,0.0
1418,Fiji,2020-02-02,0.0
1419,Fiji,2020-02-01,0.0
1420,Fiji,2020-01-31,0.0
1415,Fiji,2020-02-05,0.0
1425,Fiji,2020-01-26,0.0
1421,Fiji,2020-01-30,0.0
1422,Fiji,2020-01-29,0.0
1414,Fiji,2020-02-06,0.0
1417,Fiji,2020-02-03,0.0
1424,Fiji,2020-01-27,0.0
1413,Fiji,2020-02-07,0.0
8959,Fiji,2020-04-01,5.0
1423,Fiji,2020-01-28,0.0
8961,Fiji,2020-03-30,5.0
1471,Fiji,2020-02-13,0.0
8966,Fiji,2020-03-25,5.0
8965,Fiji,2020-03-26,5.0
8960,Fiji,2020-03-31,5.0
8964,Fiji,2020-03-27,5.0
8962,Fiji,2020-03-29,5.0
1472,Fiji,2020-02-12,0.0
8963,Fiji,2020-03-28,5.0
1416,Fiji,2020-02-04,0.0
7889,Finland,2020-02-18,1.0
7888,Finland,2020-02-17,1.0
7887,Finland,2020-02-16,1.0
7891,Finland,2020-02-20,1.0
7886,Finland,2020-02-15,1.0
7890,Finland,2020-02-19,1.0
7892,Finland,2020-02-21,1.0
7885,Finland,2020-02-14,1.0
12324,Finland,2020-03-23,700.0
7667,Finland,2020-02-02,1.0
7664,Finland,2020-01-30,1.0
7665,Finland,2020-01-31,1.0
12414,Finland,2020-03-24,792.0
7666,Finland,2020-02-01,1.0
7893,Finland,2020-02-13,1.0
11947,Finland,2020-03-18,336.0
12459,Finland,2020-03-25,880.0
12493,Finland,2020-03-26,958.0
12531,Finland,2020-03-27,1041.0
12580,Finland,2020-03-28,1167.0
12607,Finland,2020-03-29,1240.0
7663,Finland,2020-01-29,1.0
12263,Finland,2020-03-22,626.0
12749,Finland,2020-04-04,1882.0
7895,Finland,2020-02-24,1.0
12039,Finland,2020-03-19,400.0
12709,Finland,2020-04-03,1615.0
8507,Finland,2020-02-29,3.0
12685,Finland,2020-04-02,1518.0
11467,Finland,2020-03-13,155.0
11756,Finland,2020-03-15,244.0
8388,Finland,2020-02-26,2.0
11705,Finland,2020-03-14,225.0
11918,Finland,2020-03-17,321.0
8389,Finland,2020-02-27,2.0
8390,Finland,2020-02-28,2.0
11838,Finland,2020-03-16,277.0
7924,Finland,2020-02-09,1.0
7923,Finland,2020-02-08,1.0
7922,Finland,2020-02-07,1.0
7921,Finland,2020-02-06,1.0
7920,Finland,2020-02-05,1.0
7919,Finland,2020-02-04,1.0
7918,Finland,2020-02-03,1.0
12664,Finland,2020-04-01,1446.0
12661,Finland,2020-03-31,1418.0
7906,Finland,2020-02-10,1.0
7905,Finland,2020-02-12,1.0
12100,Finland,2020-03-20,450.0
7903,Finland,2020-02-23,1.0
12189,Finland,2020-03-21,523.0
7896,Finland,2020-02-25,1.0
7894,Finland,2020-02-22,1.0
7915,Finland,2020-02-11,1.0
12639,Finland,2020-03-30,1352.0
10817,Finland,2020-03-11,59.0
10352,Finland,2020-03-09,30.0
10156,Finland,2020-03-08,23.0
9107,Finland,2020-03-01,6.0
9106,Finland,2020-03-02,6.0
9105,Finland,2020-03-03,6.0
9104,Finland,2020-03-04,6.0
1109,Finland,2020-01-27,0.0
1110,Finland,2020-01-26,0.0
10548,Finland,2020-03-10,40.0
9666,Finland,2020-03-05,12.0
9849,Finland,2020-03-06,15.0
1108,Finland,2020-01-28,0.0
1111,Finland,2020-01-25,0.0
1112,Finland,2020-01-24,0.0
1113,Finland,2020-01-23,0.0
1114,Finland,2020-01-22,0.0
10820,Finland,2020-03-12,59.0
9817,Finland,2020-03-07,15.0
13173,France,2020-03-25,25600.0
1104,France,2020-01-23,0.0
13180,France,2020-03-26,29551.0
12291,France,2020-03-06,656.0
9567,France,2020-02-14,11.0
9137,France,2020-02-04,6.0
9134,France,2020-02-01,6.0
12494,France,2020-03-07,959.0
9131,France,2020-02-05,6.0
9125,France,2020-02-03,6.0
9127,France,2020-02-07,6.0
13094,France,2020-03-19,10970.0
11166,France,2020-02-29,100.0
13154,France,2020-03-23,20123.0
8188,France,2020-01-24,2.0
9081,France,2020-02-02,6.0
9576,France,2020-02-11,11.0
13295,France,2020-04-04,90848.0
13163,France,2020-03-24,22622.0
9128,France,2020-02-06,6.0
13186,France,2020-03-27,33402.0
12951,France,2020-03-14,4496.0
9577,France,2020-02-10,11.0
13226,France,2020-04-02,59929.0
13222,France,2020-04-01,57749.0
12952,France,2020-03-15,4532.0
12008,France,2020-03-05,380.0
12917,France,2020-03-13,3681.0
9756,France,2020-02-25,14.0
12735,France,2020-03-10,1794.0
13216,France,2020-03-31,52827.0
13229,France,2020-04-03,65202.0
10498,France,2020-02-27,38.0
11343,France,2020-03-01,130.0
13009,France,2020-03-16,6683.0
9649,France,2020-02-15,12.0
9648,France,2020-02-16,12.0
13029,France,2020-03-17,7715.0
9635,France,2020-02-19,12.0
9620,France,2020-02-20,12.0
10802,France,2020-02-28,57.0
13200,France,2020-03-29,40708.0
9578,France,2020-02-09,11.0
9579,France,2020-02-08,11.0
9582,France,2020-02-12,11.0
9983,France,2020-02-26,18.0
13060,France,2020-03-18,9124.0
9594,France,2020-02-13,11.0
9604,France,2020-02-17,12.0
9606,France,2020-02-23,12.0
9617,France,2020-02-24,12.0
13210,France,2020-03-30,45170.0
9618,France,2020-02-22,12.0
9619,France,2020-02-21,12.0
9603,France,2020-02-18,12.0
13195,France,2020-03-28,38105.0
1106,France,2020-01-22,0.0
12805,France,2020-03-12,2293.0
12571,France,2020-03-08,1136.0
8906,France,2020-01-31,5.0
8904,France,2020-01-29,5.0
13123,France,2020-03-21,14463.0
8502,France,2020-01-25,3.0
8883,France,2020-01-28,4.0
11638,France,2020-03-03,204.0
13134,France,2020-03-22,16243.0
8642,France,2020-01-26,3.0
11586,France,2020-03-02,191.0
11856,France,2020-03-04,288.0
8673,France,2020-01-27,3.0
13112,France,2020-03-20,12758.0
12598,France,2020-03-09,1219.0
8916,France,2020-01-30,5.0
12804,France,2020-03-11,2293.0
7446,Gabon,2020-03-17,1.0
1048,Gabon,2020-03-03,0.0
7476,Gabon,2020-03-14,1.0
1047,Gabon,2020-03-04,0.0
1138,Gabon,2020-02-07,0.0
1044,Gabon,2020-03-07,0.0
1038,Gabon,2020-03-13,0.0
1039,Gabon,2020-03-12,0.0
1040,Gabon,2020-03-11,0.0
1045,Gabon,2020-03-06,0.0
7453,Gabon,2020-03-18,1.0
8689,Gabon,2020-03-20,3.0
1046,Gabon,2020-03-05,0.0
1043,Gabon,2020-03-08,0.0
1132,Gabon,2020-02-12,0.0
1140,Gabon,2020-02-04,0.0
9910,Gabon,2020-03-31,16.0
1144,Gabon,2020-01-31,0.0
1145,Gabon,2020-01-30,0.0
9259,Gabon,2020-03-26,7.0
9261,Gabon,2020-03-27,7.0
9262,Gabon,2020-03-28,7.0
1090,Gabon,2020-02-23,0.0
1091,Gabon,2020-02-21,0.0
9264,Gabon,2020-03-30,7.0
8798,Gabon,2020-03-21,4.0
9979,Gabon,2020-04-01,18.0
1142,Gabon,2020-02-02,0.0
10100,Gabon,2020-04-03,21.0
9211,Gabon,2020-03-29,7.0
1135,Gabon,2020-02-09,0.0
1143,Gabon,2020-02-01,0.0
1134,Gabon,2020-02-10,0.0
1049,Gabon,2020-03-02,0.0
1137,Gabon,2020-01-22,0.0
1139,Gabon,2020-02-05,0.0
7444,Gabon,2020-03-16,1.0
1042,Gabon,2020-03-10,0.0
10095,Gabon,2020-04-02,21.0
1128,Gabon,2020-02-16,0.0
10117,Gabon,2020-04-04,21.0
9023,Gabon,2020-03-24,6.0
1126,Gabon,2020-02-18,0.0
1125,Gabon,2020-02-19,0.0
1133,Gabon,2020-02-11,0.0
1141,Gabon,2020-02-03,0.0
1149,Gabon,2020-01-26,0.0
1148,Gabon,2020-01-27,0.0
1147,Gabon,2020-01-28,0.0
1146,Gabon,2020-01-29,0.0
7439,Gabon,2020-03-15,1.0
1056,Gabon,2020-03-09,0.0
1057,Gabon,2020-02-24,0.0
1121,Gabon,2020-02-22,0.0
1124,Gabon,2020-02-20,0.0
1123,Gabon,2020-01-23,0.0
8913,Gabon,2020-03-22,5.0
1136,Gabon,2020-02-08,0.0
1127,Gabon,2020-02-17,0.0
1131,Gabon,2020-02-13,0.0
1130,Gabon,2020-02-14,0.0
1050,Gabon,2020-03-01,0.0
1150,Gabon,2020-01-25,0.0
7433,Gabon,2020-03-19,1.0
1151,Gabon,2020-01-24,0.0
1051,Gabon,2020-02-29,0.0
1152,Gabon,2020-02-06,0.0
1052,Gabon,2020-02-28,0.0
9062,Gabon,2020-03-25,6.0
1053,Gabon,2020-02-27,0.0
8914,Gabon,2020-03-23,5.0
1054,Gabon,2020-02-26,0.0
1055,Gabon,2020-02-25,0.0
1129,Gabon,2020-02-15,0.0
8721,Gambia,2020-03-28,3.0
8713,Gambia,2020-03-25,3.0
1086,Gambia,2020-02-05,0.0
1081,Gambia,2020-02-10,0.0
1080,Gambia,2020-02-11,0.0
1085,Gambia,2020-02-06,0.0
1083,Gambia,2020-02-08,0.0
1084,Gambia,2020-02-07,0.0
8714,Gambia,2020-03-27,3.0
1064,Gambia,2020-02-27,0.0
8724,Gambia,2020-03-26,3.0
1067,Gambia,2020-02-24,0.0
1079,Gambia,2020-02-12,0.0
1063,Gambia,2020-02-28,0.0
1082,Gambia,2020-02-09,0.0
1062,Gambia,2020-02-29,0.0
1154,Gambia,2020-03-05,0.0
1059,Gambia,2020-02-03,0.0
8680,Gambia,2020-03-24,3.0
1155,Gambia,2020-03-06,0.0
1070,Gambia,2020-02-21,0.0
1153,Gambia,2020-03-04,0.0
1087,Gambia,2020-02-04,0.0
1041,Gambia,2020-01-31,0.0
1036,Gambia,2020-01-22,0.0
1035,Gambia,2020-01-23,0.0
1071,Gambia,2020-02-20,0.0
1072,Gambia,2020-02-19,0.0
1034,Gambia,2020-01-24,0.0
1033,Gambia,2020-01-25,0.0
1060,Gambia,2020-03-02,0.0
1069,Gambia,2020-02-22,0.0
1073,Gambia,2020-02-02,0.0
1074,Gambia,2020-02-18,0.0
1031,Gambia,2020-01-27,0.0
1030,Gambia,2020-01-28,0.0
1029,Gambia,2020-01-29,0.0
1028,Gambia,2020-01-30,0.0
1075,Gambia,2020-02-16,0.0
1068,Gambia,2020-02-23,0.0
1076,Gambia,2020-02-15,0.0
1077,Gambia,2020-02-14,0.0
1078,Gambia,2020-02-13,0.0
1058,Gambia,2020-02-01,0.0
1032,Gambia,2020-01-26,0.0
7579,Gambia,2020-03-19,1.0
1065,Gambia,2020-02-26,0.0
7578,Gambia,2020-03-20,1.0
1245,Gambia,2020-03-09,0.0
1244,Gambia,2020-03-10,0.0
1243,Gambia,2020-03-11,0.0
8819,Gambia,2020-04-03,4.0
8820,Gambia,2020-04-02,4.0
8821,Gambia,2020-04-01,4.0
1246,Gambia,2020-03-08,0.0
8457,Gambia,2020-03-23,2.0
1242,Gambia,2020-03-12,0.0
1241,Gambia,2020-03-13,0.0
1240,Gambia,2020-03-14,0.0
1239,Gambia,2020-03-15,0.0
1238,Gambia,2020-03-16,0.0
1066,Gambia,2020-02-25,0.0
4109,Gambia,2020-03-01,0.0
8818,Gambia,2020-04-04,4.0
1247,Gambia,2020-03-07,0.0
7480,Gambia,2020-03-18,1.0
7577,Gambia,2020-03-21,1.0
8788,Gambia,2020-03-29,4.0
7547,Gambia,2020-03-17,1.0
7576,Gambia,2020-03-22,1.0
8749,Gambia,2020-03-30,4.0
1088,Gambia,2020-02-17,0.0
1089,Gambia,2020-03-03,0.0
8803,Gambia,2020-03-31,4.0
1224,Georgia,2020-02-04,0.0
1274,Georgia,2020-02-19,0.0
1225,Georgia,2020-02-03,0.0
1226,Georgia,2020-02-02,0.0
1275,Georgia,2020-02-18,0.0
1232,Georgia,2020-01-27,0.0
1227,Georgia,2020-02-01,0.0
1228,Georgia,2020-01-31,0.0
1229,Georgia,2020-01-30,0.0
10438,Georgia,2020-03-17,34.0
1230,Georgia,2020-01-29,0.0
11232,Georgia,2020-03-31,110.0
1235,Georgia,2020-01-24,0.0
1231,Georgia,2020-01-28,0.0
1234,Georgia,2020-01-26,0.0
1233,Georgia,2020-02-09,0.0
1272,Georgia,2020-02-21,0.0
1237,Georgia,2020-01-22,0.0
9728,Georgia,2020-03-08,13.0
10763,Georgia,2020-03-22,54.0
11096,Georgia,2020-03-29,91.0
11090,Georgia,2020-03-28,90.0
1251,Georgia,2020-02-12,0.0
1250,Georgia,2020-02-11,0.0
1249,Georgia,2020-02-10,0.0
1236,Georgia,2020-01-23,0.0
1248,Georgia,2020-01-25,0.0
10967,Georgia,2020-03-25,75.0
1269,Georgia,2020-02-24,0.0
11183,Georgia,2020-03-30,103.0
1270,Georgia,2020-02-23,0.0
1271,Georgia,2020-02-22,0.0
1223,Georgia,2020-02-05,0.0
1273,Georgia,2020-02-20,0.0
1268,Georgia,2020-02-25,0.0
10923,Georgia,2020-03-24,70.0
1220,Georgia,2020-02-08,0.0
10514,Georgia,2020-03-18,38.0
8845,Georgia,2020-03-05,4.0
10228,Georgia,2020-03-13,25.0
1222,Georgia,2020-02-06,0.0
11286,Georgia,2020-04-01,117.0
10536,Georgia,2020-03-19,40.0
11027,Georgia,2020-03-27,83.0
8712,Georgia,2020-03-04,3.0
10346,Georgia,2020-03-14,30.0
10997,Georgia,2020-03-26,79.0
10213,Georgia,2020-03-12,24.0
7553,Georgia,2020-02-29,1.0
7554,Georgia,2020-02-28,1.0
7556,Georgia,2020-02-26,1.0
10593,Georgia,2020-03-20,43.0
11466,Georgia,2020-04-03,155.0
11486,Georgia,2020-04-04,162.0
10197,Georgia,2020-03-11,24.0
8710,Georgia,2020-03-03,3.0
9833,Georgia,2020-03-09,15.0
7555,Georgia,2020-02-27,1.0
8861,Georgia,2020-03-06,4.0
1221,Georgia,2020-02-07,0.0
1276,Georgia,2020-02-17,0.0
1277,Georgia,2020-02-16,0.0
1278,Georgia,2020-02-15,0.0
1279,Georgia,2020-02-14,0.0
11363,Georgia,2020-04-02,134.0
8860,Georgia,2020-03-07,4.0
1280,Georgia,2020-02-13,0.0
10847,Georgia,2020-03-23,61.0
10400,Georgia,2020-03-16,33.0
10678,Georgia,2020-03-21,49.0
8709,Georgia,2020-03-02,3.0
8708,Georgia,2020-03-01,3.0
9816,Georgia,2020-03-10,15.0
10403,Georgia,2020-03-15,33.0
9513,Germany,2020-02-02,10.0
7595,Germany,2020-01-27,1.0
13233,Germany,2020-03-30,66885.0
11476,Germany,2020-03-02,159.0
13237,Germany,2020-03-31,71808.0
11609,Germany,2020-03-03,196.0
9716,Germany,2020-02-07,13.0
9720,Germany,2020-02-08,13.0
10991,Germany,2020-02-29,79.0
9639,Germany,2020-02-06,12.0
12780,Germany,2020-03-12,2078.0
13292,Germany,2020-04-02,84794.0
9658,Germany,2020-02-03,12.0
9659,Germany,2020-02-04,12.0
9660,Germany,2020-02-05,12.0
13249,Germany,2020-04-01,77872.0
13227,Germany,2020-03-29,62095.0
12916,Germany,2020-03-13,3675.0
12991,Germany,2020-03-15,5795.0
8926,Germany,2020-01-31,5.0
1177,Germany,2020-01-22,0.0
9871,Germany,2020-02-18,16.0
12670,Germany,2020-03-10,1457.0
13016,Germany,2020-03-16,7272.0
9878,Germany,2020-02-11,16.0
12530,Germany,2020-03-08,1040.0
9879,Germany,2020-02-19,16.0
9881,Germany,2020-02-21,16.0
9893,Germany,2020-02-20,16.0
9899,Germany,2020-02-24,16.0
13299,Germany,2020-04-04,96092.0
9904,Germany,2020-02-23,16.0
9905,Germany,2020-02-22,16.0
9947,Germany,2020-02-25,17.0
13153,Germany,2020-03-20,19848.0
13161,Germany,2020-03-21,22213.0
13169,Germany,2020-03-22,24873.0
12421,Germany,2020-03-07,799.0
13296,Germany,2020-04-03,91159.0
11800,Germany,2020-03-04,262.0
13178,Germany,2020-03-23,29056.0
12298,Germany,2020-03-06,670.0
10671,Germany,2020-02-28,48.0
13066,Germany,2020-03-17,9257.0
13185,Germany,2020-03-24,32986.0
12145,Germany,2020-03-05,482.0
10639,Germany,2020-02-27,46.0
13194,Germany,2020-03-25,37323.0
12751,Germany,2020-03-11,1908.0
1176,Germany,2020-01-23,0.0
1175,Germany,2020-01-24,0.0
13206,Germany,2020-03-26,43938.0
1174,Germany,2020-01-25,0.0
8854,Germany,2020-01-28,4.0
8840,Germany,2020-01-30,4.0
11346,Germany,2020-03-01,130.0
13215,Germany,2020-03-27,50871.0
13221,Germany,2020-03-28,57695.0
9857,Germany,2020-02-15,16.0
10265,Germany,2020-02-26,27.0
9858,Germany,2020-02-13,16.0
9859,Germany,2020-02-16,16.0
8841,Germany,2020-01-29,4.0
12956,Germany,2020-03-14,4585.0
9752,Germany,2020-02-09,14.0
13128,Germany,2020-03-19,15320.0
9750,Germany,2020-02-10,14.0
13106,Germany,2020-03-18,12327.0
9863,Germany,2020-02-12,16.0
9864,Germany,2020-02-14,16.0
1173,Germany,2020-01-26,0.0
12585,Germany,2020-03-09,1176.0
9861,Germany,2020-02-17,16.0
9300,Germany,2020-02-01,8.0
1913,Ghana,2020-03-13,0.0
1796,Ghana,2020-01-30,0.0
1908,Ghana,2020-03-02,0.0
1894,Ghana,2020-03-03,0.0
8669,Ghana,2020-03-14,3.0
1863,Ghana,2020-02-28,0.0
11641,Ghana,2020-04-02,204.0
9059,Ghana,2020-03-16,6.0
1915,Ghana,2020-03-11,0.0
11642,Ghana,2020-04-03,205.0
1920,Ghana,2020-03-06,0.0
1921,Ghana,2020-03-05,0.0
1193,Ghana,2020-01-22,0.0
10059,Ghana,2020-03-21,19.0
1919,Ghana,2020-03-07,0.0
11114,Ghana,2020-03-25,93.0
9055,Ghana,2020-03-15,6.0
1918,Ghana,2020-03-08,0.0
1922,Ghana,2020-03-04,0.0
11646,Ghana,2020-04-04,205.0
10759,Ghana,2020-03-24,53.0
1916,Ghana,2020-03-10,0.0
1282,Ghana,2020-01-28,0.0
1914,Ghana,2020-03-12,0.0
1917,Ghana,2020-03-09,0.0
11450,Ghana,2020-03-29,152.0
1887,Ghana,2020-02-04,0.0
1893,Ghana,2020-03-01,0.0
1192,Ghana,2020-01-23,0.0
9896,Ghana,2020-03-20,16.0
11483,Ghana,2020-03-31,161.0
1879,Ghana,2020-02-12,0.0
1878,Ghana,2020-02-13,0.0
1867,Ghana,2020-02-24,0.0
1868,Ghana,2020-02-23,0.0
1869,Ghana,2020-02-22,0.0
1877,Ghana,2020-02-15,0.0
1876,Ghana,2020-02-29,0.0
11355,Ghana,2020-03-26,132.0
11383,Ghana,2020-03-27,137.0
1870,Ghana,2020-02-21,0.0
11404,Ghana,2020-03-28,141.0
1871,Ghana,2020-02-20,0.0
1875,Ghana,2020-02-16,0.0
1874,Ghana,2020-02-17,0.0
10271,Ghana,2020-03-23,27.0
1873,Ghana,2020-02-18,0.0
1872,Ghana,2020-02-19,0.0
11452,Ghana,2020-03-30,152.0
1540,Ghana,2020-01-29,0.0
1880,Ghana,2020-02-11,0.0
1541,Ghana,2020-01-31,0.0
9236,Ghana,2020-03-18,7.0
9587,Ghana,2020-03-19,11.0
1891,Ghana,2020-02-14,0.0
10159,Ghana,2020-03-22,23.0
1890,Ghana,2020-02-01,0.0
1889,Ghana,2020-02-02,0.0
1888,Ghana,2020-02-03,0.0
1191,Ghana,2020-01-24,0.0
1881,Ghana,2020-02-10,0.0
1886,Ghana,2020-02-05,0.0
1864,Ghana,2020-02-27,0.0
11602,Ghana,2020-04-01,195.0
1882,Ghana,2020-02-09,0.0
1866,Ghana,2020-02-25,0.0
1885,Ghana,2020-02-06,0.0
1884,Ghana,2020-02-07,0.0
9222,Ghana,2020-03-17,7.0
1190,Ghana,2020-01-25,0.0
1883,Ghana,2020-02-08,0.0
1865,Ghana,2020-02-26,0.0
1188,Ghana,2020-01-27,0.0
1189,Ghana,2020-01-26,0.0
1819,Greece,2020-02-03,0.0
1818,Greece,2020-02-04,0.0
1817,Greece,2020-02-05,0.0
1813,Greece,2020-02-10,0.0
1810,Greece,2020-02-12,0.0
1815,Greece,2020-02-07,0.0
1811,Greece,2020-02-11,0.0
1812,Greece,2020-02-24,0.0
1814,Greece,2020-02-08,0.0
1816,Greece,2020-02-06,0.0
1820,Greece,2020-02-02,0.0
1892,Greece,2020-01-24,0.0
1822,Greece,2020-01-31,0.0
1823,Greece,2020-01-30,0.0
1824,Greece,2020-01-29,0.0
1825,Greece,2020-01-28,0.0
1826,Greece,2020-01-27,0.0
1827,Greece,2020-02-09,0.0
1828,Greece,2020-01-26,0.0
1829,Greece,2020-02-25,0.0
1861,Greece,2020-01-25,0.0
1862,Greece,2020-01-23,0.0
1895,Greece,2020-01-22,0.0
11714,Greece,2020-03-14,228.0
1809,Greece,2020-02-13,0.0
1821,Greece,2020-02-01,0.0
1808,Greece,2020-02-14,0.0
8596,Greece,2020-02-27,3.0
1806,Greece,2020-02-16,0.0
9406,Greece,2020-03-04,9.0
12718,Greece,2020-04-04,1673.0
12708,Greece,2020-04-03,1613.0
12691,Greece,2020-04-02,1544.0
7971,Greece,2020-02-26,1.0
9226,Greece,2020-03-01,7.0
9225,Greece,2020-03-02,7.0
12540,Greece,2020-03-28,1061.0
9220,Greece,2020-03-03,7.0
12061,Greece,2020-03-18,418.0
12062,Greece,2020-03-19,418.0
12158,Greece,2020-03-20,495.0
12194,Greece,2020-03-21,530.0
12578,Greece,2020-03-29,1156.0
12262,Greece,2020-03-22,624.0
10642,Greece,2020-03-07,46.0
12628,Greece,2020-03-31,1314.0
1807,Greece,2020-02-15,0.0
12322,Greece,2020-03-23,695.0
12387,Greece,2020-03-24,743.0
12433,Greece,2020-03-25,821.0
11158,Greece,2020-03-11,99.0
11157,Greece,2020-03-12,99.0
12466,Greece,2020-03-26,892.0
12657,Greece,2020-04-01,1415.0
12501,Greece,2020-03-27,966.0
11084,Greece,2020-03-10,89.0
