,i,Country_Region,Date,ConfirmedCases,Population Density (per sq. km),HDI,Testing By Date,Total Testing
4024,6817,Equatorial Guinea,2020-02-19,0,46.66573975,0.591,,
4025,6805,Equatorial Guinea,2020-02-20,0,46.66573975,0.591,,
4026,6803,Equatorial Guinea,2020-02-21,0,46.66573975,0.591,,
4027,6802,Equatorial Guinea,2020-02-22,0,46.66573975,0.591,,
4028,6801,Equatorial Guinea,2020-02-23,0,46.66573975,0.591,,
4029,6800,Equatorial Guinea,2020-02-24,0,46.66573975,0.591,,
4030,6799,Equatorial Guinea,2020-02-25,0,46.66573975,0.591,,
4031,6798,Equatorial Guinea,2020-02-26,0,46.66573975,0.591,,
4032,6797,Equatorial Guinea,2020-02-27,0,46.66573975,0.591,,
4033,6796,Equatorial Guinea,2020-02-28,0,46.66573975,0.591,,
4034,6795,Equatorial Guinea,2020-02-29,0,46.66573975,0.591,,
4035,6794,Equatorial Guinea,2020-03-01,0,46.66573975,0.591,,
4036,6793,Equatorial Guinea,2020-03-02,0,46.66573975,0.591,,
4037,6764,Equatorial Guinea,2020-03-03,0,46.66573975,0.591,,
4038,6790,Equatorial Guinea,2020-03-04,0,46.66573975,0.591,,
4039,6763,Equatorial Guinea,2020-03-05,0,46.66573975,0.591,,
4040,6734,Equatorial Guinea,2020-03-06,0,46.66573975,0.591,,
4041,6732,Equatorial Guinea,2020-03-07,0,46.66573975,0.591,,
4042,6731,Equatorial Guinea,2020-03-08,0,46.66573975,0.591,,
4043,6730,Equatorial Guinea,2020-03-09,0,46.66573975,0.591,,
4044,6729,Equatorial Guinea,2020-03-10,0,46.66573975,0.591,,
4045,6728,Equatorial Guinea,2020-03-11,0,46.66573975,0.591,,
4046,6727,Equatorial Guinea,2020-03-12,0,46.66573975,0.591,,
4047,6726,Equatorial Guinea,2020-03-13,0,46.66573975,0.591,,
4048,6725,Equatorial Guinea,2020-03-14,0,46.66573975,0.591,,
4049,7750,Equatorial Guinea,2020-03-15,1,46.66573975,0.591,,
4050,7749,Equatorial Guinea,2020-03-16,1,46.66573975,0.591,,
4051,7748,Equatorial Guinea,2020-03-17,1,46.66573975,0.591,,
4052,8750,Equatorial Guinea,2020-03-18,4,46.66573975,0.591,,
4053,9042,Equatorial Guinea,2020-03-19,6,46.66573975,0.591,,
4054,9035,Equatorial Guinea,2020-03-20,6,46.66573975,0.591,,
4055,9032,Equatorial Guinea,2020-03-21,6,46.66573975,0.591,,
4056,9031,Equatorial Guinea,2020-03-22,6,46.66573975,0.591,,
4057,9456,Equatorial Guinea,2020-03-23,9,46.66573975,0.591,,
4058,9459,Equatorial Guinea,2020-03-24,9,46.66573975,0.591,,
4059,9444,Equatorial Guinea,2020-03-25,9,46.66573975,0.591,,
4060,9631,Equatorial Guinea,2020-03-26,12,46.66573975,0.591,,
4061,9632,Equatorial Guinea,2020-03-27,12,46.66573975,0.591,,
4062,9633,Equatorial Guinea,2020-03-28,12,46.66573975,0.591,,
4063,9636,Equatorial Guinea,2020-03-29,12,46.66573975,0.591,,
4064,9616,Equatorial Guinea,2020-03-30,12,46.66573975,0.591,,
4065,9615,Equatorial Guinea,2020-03-31,12,46.66573975,0.591,,
4066,9826,Equatorial Guinea,2020-04-01,15,46.66573975,0.591,,
4067,9834,Equatorial Guinea,2020-04-02,15,46.66573975,0.591,,
4068,9892,Equatorial Guinea,2020-04-03,16,46.66573975,0.591,,
4069,9891,Equatorial Guinea,2020-04-04,16,46.66573975,0.591,,
4070,6718,Eritrea,2020-01-22,0,31.82150495,0.44,,
4071,6717,Eritrea,2020-01-23,0,31.82150495,0.44,,
4072,6716,Eritrea,2020-01-24,0,31.82150495,0.44,,
4073,6715,Eritrea,2020-01-25,0,31.82150495,0.44,,
4074,6714,Eritrea,2020-01-26,0,31.82150495,0.44,,
4075,6713,Eritrea,2020-01-27,0,31.82150495,0.44,,
4076,6712,Eritrea,2020-01-28,0,31.82150495,0.44,,
4077,6711,Eritrea,2020-01-29,0,31.82150495,0.44,,
4078,6710,Eritrea,2020-01-30,0,31.82150495,0.44,,
4079,6709,Eritrea,2020-01-31,0,31.82150495,0.44,,
4080,6720,Eritrea,2020-02-01,0,31.82150495,0.44,,
4081,6735,Eritrea,2020-02-02,0,31.82150495,0.44,,
4082,6748,Eritrea,2020-02-03,0,31.82150495,0.44,,
4083,6736,Eritrea,2020-02-04,0,31.82150495,0.44,,
4084,6760,Eritrea,2020-02-05,0,31.82150495,0.44,,
4085,6759,Eritrea,2020-02-06,0,31.82150495,0.44,,
4086,6758,Eritrea,2020-02-07,0,31.82150495,0.44,,
4087,6757,Eritrea,2020-02-08,0,31.82150495,0.44,,
4088,6756,Eritrea,2020-02-09,0,31.82150495,0.44,,
4089,6755,Eritrea,2020-02-10,0,31.82150495,0.44,,
4090,6754,Eritrea,2020-02-11,0,31.82150495,0.44,,
4091,6753,Eritrea,2020-02-12,0,31.82150495,0.44,,
4092,6752,Eritrea,2020-02-13,0,31.82150495,0.44,,
4093,6751,Eritrea,2020-02-14,0,31.82150495,0.44,,
4094,6750,Eritrea,2020-02-15,0,31.82150495,0.44,,
4095,6761,Eritrea,2020-02-16,0,31.82150495,0.44,,
4096,6749,Eritrea,2020-02-17,0,31.82150495,0.44,,
4097,6747,Eritrea,2020-02-18,0,31.82150495,0.44,,
4098,6746,Eritrea,2020-02-19,0,31.82150495,0.44,,
4099,6745,Eritrea,2020-02-20,0,31.82150495,0.44,,
4100,6744,Eritrea,2020-02-21,0,31.82150495,0.44,,
4101,6743,Eritrea,2020-02-22,0,31.82150495,0.44,,
4102,6742,Eritrea,2020-02-23,0,31.82150495,0.44,,
4103,6741,Eritrea,2020-02-24,0,31.82150495,0.44,,
4104,6740,Eritrea,2020-02-25,0,31.82150495,0.44,,
4105,6739,Eritrea,2020-02-26,0,31.82150495,0.44,,
4106,6738,Eritrea,2020-02-27,0,31.82150495,0.44,,
4107,6737,Eritrea,2020-02-28,0,31.82150495,0.44,,
4108,4110,Eritrea,2020-02-29,0,31.82150495,0.44,,
4109,5105,Eritrea,2020-03-01,0,31.82150495,0.44,,
4110,4108,Eritrea,2020-03-02,0,31.82150495,0.44,,
4111,2053,Eritrea,2020-03-03,0,31.82150495,0.44,,
4112,1376,Eritrea,2020-03-04,0,31.82150495,0.44,,
4113,1375,Eritrea,2020-03-05,0,31.82150495,0.44,,
4114,1374,Eritrea,2020-03-06,0,31.82150495,0.44,,
4115,1373,Eritrea,2020-03-07,0,31.82150495,0.44,,
4116,1372,Eritrea,2020-03-08,0,31.82150495,0.44,,
4117,1371,Eritrea,2020-03-09,0,31.82150495,0.44,,
4118,1370,Eritrea,2020-03-10,0,31.82150495,0.44,,
4119,1369,Eritrea,2020-03-11,0,31.82150495,0.44,,
4120,1368,Eritrea,2020-03-12,0,31.82150495,0.44,,
4121,1367,Eritrea,2020-03-13,0,31.82150495,0.44,,
4122,1366,Eritrea,2020-03-14,0,31.82150495,0.44,,
4123,1365,Eritrea,2020-03-15,0,31.82150495,0.44,,
4124,1364,Eritrea,2020-03-16,0,31.82150495,0.44,,
4125,1377,Eritrea,2020-03-17,0,31.82150495,0.44,,
4126,1363,Eritrea,2020-03-18,0,31.82150495,0.44,,
4127,1361,Eritrea,2020-03-19,0,31.82150495,0.44,,
4128,1360,Eritrea,2020-03-20,0,31.82150495,0.44,,
4129,7735,Eritrea,2020-03-21,1,31.82150495,0.44,,
4130,7736,Eritrea,2020-03-22,1,31.82150495,0.44,,
4131,7738,Eritrea,2020-03-23,1,31.82150495,0.44,,
4132,7747,Eritrea,2020-03-24,1,31.82150495,0.44,,
4133,8871,Eritrea,2020-03-25,4,31.82150495,0.44,,
4134,9041,Eritrea,2020-03-26,6,31.82150495,0.44,,
4135,9022,Eritrea,2020-03-27,6,31.82150495,0.44,,
4136,9020,Eritrea,2020-03-28,6,31.82150495,0.44,,
4137,9614,Eritrea,2020-03-29,12,31.82150495,0.44,,
4138,9607,Eritrea,2020-03-30,12,31.82150495,0.44,,
4139,9825,Eritrea,2020-03-31,15,31.82150495,0.44,,
4140,9820,Eritrea,2020-04-01,15,31.82150495,0.44,,
4141,10134,Eritrea,2020-04-02,22,31.82150495,0.44,,
4142,10124,Eritrea,2020-04-03,22,31.82150495,0.44,,
4143,10332,Eritrea,2020-04-04,29,31.82150495,0.44,,
4144,1359,Estonia,2020-01-22,0,30.38610536,0.871,,2504
4145,1358,Estonia,2020-01-23,0,30.38610536,0.871,,2504
4146,1357,Estonia,2020-01-24,0,30.38610536,0.871,,2504
4147,1356,Estonia,2020-01-25,0,30.38610536,0.871,,2504
4148,1355,Estonia,2020-01-26,0,30.38610536,0.871,,2504
4149,1354,Estonia,2020-01-27,0,30.38610536,0.871,,2504
4150,1353,Estonia,2020-01-28,0,30.38610536,0.871,,2504
4151,1352,Estonia,2020-01-29,0,30.38610536,0.871,,2504
4152,1351,Estonia,2020-01-30,0,30.38610536,0.871,,2504
4153,1350,Estonia,2020-01-31,0,30.38610536,0.871,,2504
4154,1349,Estonia,2020-02-01,0,30.38610536,0.871,,2504
4155,1362,Estonia,2020-02-02,0,30.38610536,0.871,,2504
4156,1379,Estonia,2020-02-03,0,30.38610536,0.871,,2504
4157,1394,Estonia,2020-02-04,0,30.38610536,0.871,,2504
4158,1380,Estonia,2020-02-05,0,30.38610536,0.871,,2504
4159,1408,Estonia,2020-02-06,0,30.38610536,0.871,,2504
4160,1407,Estonia,2020-02-07,0,30.38610536,0.871,,2504
4161,1406,Estonia,2020-02-08,0,30.38610536,0.871,,2504
4162,1405,Estonia,2020-02-09,0,30.38610536,0.871,,2504
4163,1404,Estonia,2020-02-10,0,30.38610536,0.871,,2504
4164,1403,Estonia,2020-02-11,0,30.38610536,0.871,,2504
4165,1402,Estonia,2020-02-12,0,30.38610536,0.871,,2504
4166,1401,Estonia,2020-02-13,0,30.38610536,0.871,,2504
4167,1400,Estonia,2020-02-14,0,30.38610536,0.871,,2504
4168,1399,Estonia,2020-02-15,0,30.38610536,0.871,,2504
4169,1398,Estonia,2020-02-16,0,30.38610536,0.871,,2504
4170,1397,Estonia,2020-02-17,0,30.38610536,0.871,,2504
4171,1396,Estonia,2020-02-18,0,30.38610536,0.871,,2504
4172,1409,Estonia,2020-02-19,0,30.38610536,0.871,,2504
4173,1395,Estonia,2020-02-20,0,30.38610536,0.871,,2504
4174,1393,Estonia,2020-02-21,0,30.38610536,0.871,,2504
4175,1392,Estonia,2020-02-22,0,30.38610536,0.871,,2504
4176,1391,Estonia,2020-02-23,0,30.38610536,0.871,,2504
4177,1390,Estonia,2020-02-24,0,30.38610536,0.871,,2504
4178,1389,Estonia,2020-02-25,0,30.38610536,0.871,5,2504
4179,1388,Estonia,2020-02-26,0,30.38610536,0.871,13,2504
4180,7725,Estonia,2020-02-27,1,30.38610536,0.871,23,2504
4181,7717,Estonia,2020-02-28,1,30.38610536,0.871,36,2504
4182,7718,Estonia,2020-02-29,1,30.38610536,0.871,44,2504
4183,7719,Estonia,2020-03-01,1,30.38610536,0.871,62,2504
4184,7720,Estonia,2020-03-02,1,30.38610536,0.871,84,2504
4185,8195,Estonia,2020-03-03,2,30.38610536,0.871,113,2504
4186,8194,Estonia,2020-03-04,2,30.38610536,0.871,149,2504
4187,8557,Estonia,2020-03-05,3,30.38610536,0.871,184,2504
4188,9505,Estonia,2020-03-06,10,30.38610536,0.871,255,2504
4189,9476,Estonia,2020-03-07,10,30.38610536,0.871,284,2504
4190,9499,Estonia,2020-03-08,10,30.38610536,0.871,304,2504
4191,9496,Estonia,2020-03-09,10,30.38610536,0.871,368,2504
4192,9651,Estonia,2020-03-10,12,30.38610536,0.871,425,2504
4193,9884,Estonia,2020-03-11,16,30.38610536,0.871,491,2504
4194,9885,Estonia,2020-03-12,16,30.38610536,0.871,622,2504
4195,10998,Estonia,2020-03-13,79,30.38610536,0.871,805,2504
4196,11271,Estonia,2020-03-14,115,30.38610536,0.871,968,2504
4197,11519,Estonia,2020-03-15,171,30.38610536,0.871,1464,2504
4198,11645,Estonia,2020-03-16,205,30.38610536,0.871,1769,2504
4199,11702,Estonia,2020-03-17,225,30.38610536,0.871,1960,2504
4200,11787,Estonia,2020-03-18,258,30.38610536,0.871,2499,2504
4201,11815,Estonia,2020-03-19,267,30.38610536,0.871,2850,2504
4202,11847,Estonia,2020-03-20,283,30.38610536,0.871,3243,2504
4203,11889,Estonia,2020-03-21,306,30.38610536,0.871,3880,2504
4204,11927,Estonia,2020-03-22,326,30.38610536,0.871,4039,2504
4205,11970,Estonia,2020-03-23,352,30.38610536,0.871,4534,2504
4206,11995,Estonia,2020-03-24,369,30.38610536,0.871,5937,2504
4207,12047,Estonia,2020-03-25,404,30.38610536,0.871,6984,2504
4208,12204,Estonia,2020-03-26,538,30.38610536,0.871,8123,2504
4209,12230,Estonia,2020-03-27,575,30.38610536,0.871,9376,2504
4210,12279,Estonia,2020-03-28,645,30.38610536,0.871,10413,2504
4211,12307,Estonia,2020-03-29,679,30.38610536,0.871,11265,2504
4212,12374,Estonia,2020-03-30,715,30.38610536,0.871,12419,2504
4213,12389,Estonia,2020-03-31,745,30.38610536,0.871,14396,2504
4214,12401,Estonia,2020-04-01,779,30.38610536,0.871,15771,2504
4215,12447,Estonia,2020-04-02,858,30.38610536,0.871,18281,2504
4216,12496,Estonia,2020-04-03,961,30.38610536,0.871,19091,2504
4217,12529,Estonia,2020-04-04,1039,30.38610536,0.871,,2504
4218,1300,Eswatini,2020-01-22,0,66.05761628,0.588,,
4219,1313,Eswatini,2020-01-23,0,66.05761628,0.588,,
4220,1299,Eswatini,2020-01-24,0,66.05761628,0.588,,
4221,1297,Eswatini,2020-01-25,0,66.05761628,0.588,,
4222,1296,Eswatini,2020-01-26,0,66.05761628,0.588,,
4223,1295,Eswatini,2020-01-27,0,66.05761628,0.588,,
4224,1294,Eswatini,2020-01-28,0,66.05761628,0.588,,
4225,1293,Eswatini,2020-01-29,0,66.05761628,0.588,,
4226,1292,Eswatini,2020-01-30,0,66.05761628,0.588,,
4227,1291,Eswatini,2020-01-31,0,66.05761628,0.588,,
4228,1290,Eswatini,2020-02-01,0,66.05761628,0.588,,
4229,1289,Eswatini,2020-02-02,0,66.05761628,0.588,,
4230,1288,Eswatini,2020-02-03,0,66.05761628,0.588,,
4231,1287,Eswatini,2020-02-04,0,66.05761628,0.588,,
4232,1286,Eswatini,2020-02-05,0,66.05761628,0.588,,
4233,1285,Eswatini,2020-02-06,0,66.05761628,0.588,,
4234,1298,Eswatini,2020-02-07,0,66.05761628,0.588,,
4235,1315,Eswatini,2020-02-08,0,66.05761628,0.588,,
4236,1330,Eswatini,2020-02-09,0,66.05761628,0.588,,
4237,1316,Eswatini,2020-02-10,0,66.05761628,0.588,,
4238,1344,Eswatini,2020-02-11,0,66.05761628,0.588,,
4239,1343,Eswatini,2020-02-12,0,66.05761628,0.588,,
4240,1342,Eswatini,2020-02-13,0,66.05761628,0.588,,
4241,1341,Eswatini,2020-02-14,0,66.05761628,0.588,,
4242,1340,Eswatini,2020-02-15,0,66.05761628,0.588,,
4243,1339,Eswatini,2020-02-16,0,66.05761628,0.588,,
4244,1338,Eswatini,2020-02-17,0,66.05761628,0.588,,
4245,1337,Eswatini,2020-02-18,0,66.05761628,0.588,,
4246,1336,Eswatini,2020-02-19,0,66.05761628,0.588,,
4247,1335,Eswatini,2020-02-20,0,66.05761628,0.588,,
4248,1334,Eswatini,2020-02-21,0,66.05761628,0.588,,
4249,1333,Eswatini,2020-02-22,0,66.05761628,0.588,,
4250,1332,Eswatini,2020-02-23,0,66.05761628,0.588,,
4251,1345,Eswatini,2020-02-24,0,66.05761628,0.588,,
4252,1331,Eswatini,2020-02-25,0,66.05761628,0.588,,
4253,1329,Eswatini,2020-02-26,0,66.05761628,0.588,,
4254,1328,Eswatini,2020-02-27,0,66.05761628,0.588,,
4255,1327,Eswatini,2020-02-28,0,66.05761628,0.588,,
4256,1326,Eswatini,2020-02-29,0,66.05761628,0.588,,
4257,1325,Eswatini,2020-03-01,0,66.05761628,0.588,,
4258,1324,Eswatini,2020-03-02,0,66.05761628,0.588,,
4259,1323,Eswatini,2020-03-03,0,66.05761628,0.588,,
4260,1322,Eswatini,2020-03-04,0,66.05761628,0.588,,
4261,1321,Eswatini,2020-03-05,0,66.05761628,0.588,,
4262,1320,Eswatini,2020-03-06,0,66.05761628,0.588,,
4263,1319,Eswatini,2020-03-07,0,66.05761628,0.588,,
4264,1318,Eswatini,2020-03-08,0,66.05761628,0.588,,
4265,1317,Eswatini,2020-03-09,0,66.05761628,0.588,,
4266,1346,Eswatini,2020-03-10,0,66.05761628,0.588,,
4267,1410,Eswatini,2020-03-11,0,66.05761628,0.588,,
4268,1411,Eswatini,2020-03-12,0,66.05761628,0.588,,
4269,1412,Eswatini,2020-03-13,0,66.05761628,0.588,,
4270,7767,Eswatini,2020-03-14,1,66.05761628,0.588,,
4271,7768,Eswatini,2020-03-15,1,66.05761628,0.588,,
4272,7706,Eswatini,2020-03-16,1,66.05761628,0.588,,
4273,7705,Eswatini,2020-03-17,1,66.05761628,0.588,,
4274,7704,Eswatini,2020-03-18,1,66.05761628,0.588,,
4275,7660,Eswatini,2020-03-19,1,66.05761628,0.588,,
4276,7641,Eswatini,2020-03-20,1,66.05761628,0.588,,
4277,7642,Eswatini,2020-03-21,1,66.05761628,0.588,,
4278,8771,Eswatini,2020-03-22,4,66.05761628,0.588,,
4279,8772,Eswatini,2020-03-23,4,66.05761628,0.588,,
4280,8751,Eswatini,2020-03-24,4,66.05761628,0.588,,
4281,8808,Eswatini,2020-03-25,4,66.05761628,0.588,,
4282,9044,Eswatini,2020-03-26,6,66.05761628,0.588,,
4283,9434,Eswatini,2020-03-27,9,66.05761628,0.588,,
4284,9435,Eswatini,2020-03-28,9,66.05761628,0.588,,
4285,9437,Eswatini,2020-03-29,9,66.05761628,0.588,,
4286,9433,Eswatini,2020-03-30,9,66.05761628,0.588,,
4287,9429,Eswatini,2020-03-31,9,66.05761628,0.588,,
4288,9427,Eswatini,2020-04-01,9,66.05761628,0.588,,
4289,9423,Eswatini,2020-04-02,9,66.05761628,0.588,,
4290,9422,Eswatini,2020-04-03,9,66.05761628,0.588,,
4291,9420,Eswatini,2020-04-04,9,66.05761628,0.588,,
4292,1495,Ethiopia,2020-01-22,0,109.224559,0.463,,
4293,1494,Ethiopia,2020-01-23,0,109.224559,0.463,,
4294,1493,Ethiopia,2020-01-24,0,109.224559,0.463,,
4295,1492,Ethiopia,2020-01-25,0,109.224559,0.463,,
4296,1505,Ethiopia,2020-01-26,0,109.224559,0.463,,
4297,1491,Ethiopia,2020-01-27,0,109.224559,0.463,,
4298,1489,Ethiopia,2020-01-28,0,109.224559,0.463,,
4299,1488,Ethiopia,2020-01-29,0,109.224559,0.463,,
4300,1487,Ethiopia,2020-01-30,0,109.224559,0.463,,
4301,1486,Ethiopia,2020-01-31,0,109.224559,0.463,,
4302,1485,Ethiopia,2020-02-01,0,109.224559,0.463,,
4303,1484,Ethiopia,2020-02-02,0,109.224559,0.463,,
4304,1483,Ethiopia,2020-02-03,0,109.224559,0.463,,
4305,1482,Ethiopia,2020-02-04,0,109.224559,0.463,,
4306,1481,Ethiopia,2020-02-05,0,109.224559,0.463,,
4307,1480,Ethiopia,2020-02-06,0,109.224559,0.463,,
4308,1479,Ethiopia,2020-02-07,0,109.224559,0.463,,
4309,1478,Ethiopia,2020-02-08,0,109.224559,0.463,,
4310,1477,Ethiopia,2020-02-09,0,109.224559,0.463,,
4311,1490,Ethiopia,2020-02-10,0,109.224559,0.463,,
4312,1506,Ethiopia,2020-02-11,0,109.224559,0.463,,
4313,1507,Ethiopia,2020-02-12,0,109.224559,0.463,,
4314,1508,Ethiopia,2020-02-13,0,109.224559,0.463,,
4315,1537,Ethiopia,2020-02-14,0,109.224559,0.463,,
4316,1536,Ethiopia,2020-02-15,0,109.224559,0.463,,
4317,1535,Ethiopia,2020-02-16,0,109.224559,0.463,,
4318,1534,Ethiopia,2020-02-17,0,109.224559,0.463,,
4319,1533,Ethiopia,2020-02-18,0,109.224559,0.463,,
4320,1532,Ethiopia,2020-02-19,0,109.224559,0.463,,
4321,1531,Ethiopia,2020-02-20,0,109.224559,0.463,,
4322,1530,Ethiopia,2020-02-21,0,109.224559,0.463,,
4323,1529,Ethiopia,2020-02-22,0,109.224559,0.463,,
4324,1528,Ethiopia,2020-02-23,0,109.224559,0.463,,
4325,1527,Ethiopia,2020-02-24,0,109.224559,0.463,,
4326,1526,Ethiopia,2020-02-25,0,109.224559,0.463,,
4327,1525,Ethiopia,2020-02-26,0,109.224559,0.463,,
4328,1524,Ethiopia,2020-02-27,0,109.224559,0.463,,
4329,1523,Ethiopia,2020-02-28,0,109.224559,0.463,,
4330,1522,Ethiopia,2020-02-29,0,109.224559,0.463,,
4331,1521,Ethiopia,2020-03-01,0,109.224559,0.463,,
4332,1520,Ethiopia,2020-03-02,0,109.224559,0.463,,
4333,1519,Ethiopia,2020-03-03,0,109.224559,0.463,,
4334,1518,Ethiopia,2020-03-04,0,109.224559,0.463,,
4335,1517,Ethiopia,2020-03-05,0,109.224559,0.463,,
4336,1516,Ethiopia,2020-03-06,0,109.224559,0.463,,
4337,1515,Ethiopia,2020-03-07,0,109.224559,0.463,,
4338,1514,Ethiopia,2020-03-08,0,109.224559,0.463,,
4339,1513,Ethiopia,2020-03-09,0,109.224559,0.463,,
4340,1512,Ethiopia,2020-03-10,0,109.224559,0.463,,
4341,1511,Ethiopia,2020-03-11,0,109.224559,0.463,,
4342,1510,Ethiopia,2020-03-12,0,109.224559,0.463,,
4343,7620,Ethiopia,2020-03-13,1,109.224559,0.463,,
4344,7621,Ethiopia,2020-03-14,1,109.224559,0.463,,
4345,7622,Ethiopia,2020-03-15,1,109.224559,0.463,,
4346,8902,Ethiopia,2020-03-16,5,109.224559,0.463,,
4347,8895,Ethiopia,2020-03-17,5,109.224559,0.463,,
4348,9124,Ethiopia,2020-03-18,6,109.224559,0.463,,
4349,9122,Ethiopia,2020-03-19,6,109.224559,0.463,,
4350,9417,Ethiopia,2020-03-20,9,109.224559,0.463,,
4351,9415,Ethiopia,2020-03-21,9,109.224559,0.463,,
4352,9597,Ethiopia,2020-03-22,11,109.224559,0.463,,
4353,9581,Ethiopia,2020-03-23,11,109.224559,0.463,,
4354,9676,Ethiopia,2020-03-24,12,109.224559,0.463,,
4355,9675,Ethiopia,2020-03-25,12,109.224559,0.463,,
4356,9672,Ethiopia,2020-03-26,12,109.224559,0.463,,
4357,9886,Ethiopia,2020-03-27,16,109.224559,0.463,,
4358,9887,Ethiopia,2020-03-28,16,109.224559,0.463,,
4359,10105,Ethiopia,2020-03-29,21,109.224559,0.463,,
4360,10160,Ethiopia,2020-03-30,23,109.224559,0.463,,
4361,10254,Ethiopia,2020-03-31,26,109.224559,0.463,,
4362,10333,Ethiopia,2020-04-01,29,109.224559,0.463,,
4363,10330,Ethiopia,2020-04-02,29,109.224559,0.463,,
4364,10447,Ethiopia,2020-04-03,35,109.224559,0.463,,
4365,10503,Ethiopia,2020-04-04,38,109.224559,0.463,,
4366,1429,Fiji,2020-01-22,0,48.35703339,0.741,,
4367,1428,Fiji,2020-01-23,0,48.35703339,0.741,,
4368,1441,Fiji,2020-01-24,0,48.35703339,0.741,,
4369,1427,Fiji,2020-01-25,0,48.35703339,0.741,,
4370,1425,Fiji,2020-01-26,0,48.35703339,0.741,,
4371,1424,Fiji,2020-01-27,0,48.35703339,0.741,,
4372,1423,Fiji,2020-01-28,0,48.35703339,0.741,,
4373,1422,Fiji,2020-01-29,0,48.35703339,0.741,,
4374,1421,Fiji,2020-01-30,0,48.35703339,0.741,,
4375,1420,Fiji,2020-01-31,0,48.35703339,0.741,,
4376,1419,Fiji,2020-02-01,0,48.35703339,0.741,,
4377,1418,Fiji,2020-02-02,0,48.35703339,0.741,,
4378,1417,Fiji,2020-02-03,0,48.35703339,0.741,,
4379,1416,Fiji,2020-02-04,0,48.35703339,0.741,,
4380,1415,Fiji,2020-02-05,0,48.35703339,0.741,,
4381,1414,Fiji,2020-02-06,0,48.35703339,0.741,,
4382,1413,Fiji,2020-02-07,0,48.35703339,0.741,,
4383,1426,Fiji,2020-02-08,0,48.35703339,0.741,,
4384,1443,Fiji,2020-02-09,0,48.35703339,0.741,,
4385,1458,Fiji,2020-02-10,0,48.35703339,0.741,,
4386,1444,Fiji,2020-02-11,0,48.35703339,0.741,,
4387,1472,Fiji,2020-02-12,0,48.35703339,0.741,,
4388,1471,Fiji,2020-02-13,0,48.35703339,0.741,,
4389,1470,Fiji,2020-02-14,0,48.35703339,0.741,,
4390,1469,Fiji,2020-02-15,0,48.35703339,0.741,,
4391,1468,Fiji,2020-02-16,0,48.35703339,0.741,,
4392,1467,Fiji,2020-02-17,0,48.35703339,0.741,,
4393,1466,Fiji,2020-02-18,0,48.35703339,0.741,,
4394,1465,Fiji,2020-02-19,0,48.35703339,0.741,,
4395,1464,Fiji,2020-02-20,0,48.35703339,0.741,,
4396,1463,Fiji,2020-02-21,0,48.35703339,0.741,,
4397,1462,Fiji,2020-02-22,0,48.35703339,0.741,,
4398,1461,Fiji,2020-02-23,0,48.35703339,0.741,,
4399,1460,Fiji,2020-02-24,0,48.35703339,0.741,,
4400,1473,Fiji,2020-02-25,0,48.35703339,0.741,,
4401,1459,Fiji,2020-02-26,0,48.35703339,0.741,,
4402,1457,Fiji,2020-02-27,0,48.35703339,0.741,,
4403,1456,Fiji,2020-02-28,0,48.35703339,0.741,,
4404,1455,Fiji,2020-02-29,0,48.35703339,0.741,,
4405,1454,Fiji,2020-03-01,0,48.35703339,0.741,,
4406,1453,Fiji,2020-03-02,0,48.35703339,0.741,,
4407,1452,Fiji,2020-03-03,0,48.35703339,0.741,,
4408,1451,Fiji,2020-03-04,0,48.35703339,0.741,,
4409,1450,Fiji,2020-03-05,0,48.35703339,0.741,,
4410,1449,Fiji,2020-03-06,0,48.35703339,0.741,,
4411,1448,Fiji,2020-03-07,0,48.35703339,0.741,,
4412,1447,Fiji,2020-03-08,0,48.35703339,0.741,,
4413,1446,Fiji,2020-03-09,0,48.35703339,0.741,,
4414,1445,Fiji,2020-03-10,0,48.35703339,0.741,,
4415,1284,Fiji,2020-03-11,0,48.35703339,0.741,,
4416,1538,Fiji,2020-03-12,0,48.35703339,0.741,,
4417,1283,Fiji,2020-03-13,0,48.35703339,0.741,,
4418,1281,Fiji,2020-03-14,0,48.35703339,0.741,,
4419,1119,Fiji,2020-03-15,0,48.35703339,0.741,,
4420,1118,Fiji,2020-03-16,0,48.35703339,0.741,,
4421,1117,Fiji,2020-03-17,0,48.35703339,0.741,,
4422,1116,Fiji,2020-03-18,0,48.35703339,0.741,,
4423,7699,Fiji,2020-03-19,1,48.35703339,0.741,,
4424,7700,Fiji,2020-03-20,1,48.35703339,0.741,,
4425,7701,Fiji,2020-03-21,1,48.35703339,0.741,,
4426,8283,Fiji,2020-03-22,2,48.35703339,0.741,,
4427,8536,Fiji,2020-03-23,3,48.35703339,0.741,,
4428,8787,Fiji,2020-03-24,4,48.35703339,0.741,,
4429,8966,Fiji,2020-03-25,5,48.35703339,0.741,,
4430,8965,Fiji,2020-03-26,5,48.35703339,0.741,,
4431,8964,Fiji,2020-03-27,5,48.35703339,0.741,,
4432,8963,Fiji,2020-03-28,5,48.35703339,0.741,,
4433,8962,Fiji,2020-03-29,5,48.35703339,0.741,,
4434,8961,Fiji,2020-03-30,5,48.35703339,0.741,,
4435,8960,Fiji,2020-03-31,5,48.35703339,0.741,,
4436,8959,Fiji,2020-04-01,5,48.35703339,0.741,,
4437,9165,Fiji,2020-04-02,7,48.35703339,0.741,,
4438,9151,Fiji,2020-04-03,7,48.35703339,0.741,,
